0,1,826,666,40,40,1,1,1
0,2,887,1093,40,40,1,1,1
0,3,1229,852,40,40,1,1,1
0,4,1243,1091,40,40,1,1,1
1,1,822,664,40,40,1,1,1
1,2,886,1094,40,40,1,1,1
1,3,1228,848,40,40,1,1,1
1,4,1240,1080,40,40,1,1,1
2,1,823,664,40,40,1,1,1
2,2,884,1092,40,40,1,1,1
2,3,1227,850,40,40,1,1,1
2,4,1241,1081,40,40,1,1,1
3,1,826,663,40,40,1,1,1
3,2,882,1092,40,40,1,1,1
3,3,1229,850,40,40,1,1,1
3,4,1244,1077,40,40,1,1,1
4,1,828,662,40,40,1,1,1
4,2,880,1092,40,40,1,1,1
4,3,1230,848,40,40,1,1,1
4,4,1247,1074,40,40,1,1,1
5,1,830,660,40,40,1,1,1
5,2,878,1091,40,40,1,1,1
5,3,1231,850,40,40,1,1,1
5,4,1250,1070,40,40,1,1,1
6,1,830,660,40,40,1,1,1
6,2,876,1091,40,40,1,1,1
6,3,1232,848,40,40,1,1,1
6,4,1252,1068,40,40,1,1,1
7,1,832,658,40,40,1,1,1
7,2,874,1092,40,40,1,1,1
7,3,1234,848,40,40,1,1,1
7,4,1254,1066,40,40,1,1,1
8,1,830,656,40,40,1,1,1
8,2,874,1092,40,40,1,1,1
8,3,1235,850,40,40,1,1,1
8,4,1257,1062,40,40,1,1,1
9,1,828,656,40,40,1,1,1
9,2,872,1092,40,40,1,1,1
9,3,1236,850,40,40,1,1,1
9,4,1260,1062,40,40,1,1,1
10,1,829,654,40,40,1,1,1
10,2,870,1091,40,40,1,1,1
10,3,1237,852,40,40,1,1,1
10,4,1264,1057,40,40,1,1,1
11,1,826,654,40,40,1,1,1
11,2,869,1090,40,40,1,1,1
11,3,1237,853,40,40,1,1,1
11,4,1266,1056,40,40,1,1,1
12,1,826,653,40,40,1,1,1
12,2,868,1090,40,40,1,1,1
12,3,1236,854,40,40,1,1,1
12,4,1270,1052,40,40,1,1,1
13,1,825,654,40,40,1,1,1
13,2,866,1092,40,40,1,1,1
13,3,1236,854,40,40,1,1,1
13,4,1274,1049,40,40,1,1,1
14,1,823,655,40,40,1,1,1
14,2,864,1093,40,40,1,1,1
14,3,1236,856,40,40,1,1,1
14,4,1279,1046,40,40,1,1,1
15,1,822,656,40,40,1,1,1
15,2,860,1095,40,40,1,1,1
15,3,1236,856,40,40,1,1,1
15,4,1284,1042,40,40,1,1,1
16,1,821,656,40,40,1,1,1
16,2,860,1094,40,40,1,1,1
16,3,1236,856,40,40,1,1,1
16,4,1287,1040,40,40,1,1,1
17,1,821,656,40,40,1,1,1
17,2,858,1095,40,40,1,1,1
17,3,1236,858,40,40,1,1,1
17,4,1293,1040,40,40,1,1,1
18,1,822,656,40,40,1,1,1
18,2,854,1094,40,40,1,1,1
18,3,1237,858,40,40,1,1,1
18,4,1296,1036,40,40,1,1,1
19,1,821,656,40,40,1,1,1
19,2,854,1095,40,40,1,1,1
19,3,1236,861,40,40,1,1,1
19,4,1300,1034,40,40,1,1,1
20,1,821,657,40,40,1,1,1
20,2,852,1096,40,40,1,1,1
20,3,1234,863,40,40,1,1,1
20,4,1303,1028,40,40,1,1,1
21,1,821,658,40,40,1,1,1
21,2,850,1096,40,40,1,1,1
21,3,1231,867,40,40,1,1,1
21,4,1306,1026,40,40,1,1,1
22,1,822,658,40,40,1,1,1
22,2,850,1095,40,40,1,1,1
22,3,1229,870,40,40,1,1,1
22,4,1308,1020,40,40,1,1,1
23,1,823,658,40,40,1,1,1
23,2,849,1094,40,40,1,1,1
23,3,1226,873,40,40,1,1,1
23,4,1310,1016,40,40,1,1,1
24,1,823,660,40,40,1,1,1
24,2,850,1093,40,40,1,1,1
24,3,1222,876,40,40,1,1,1
24,4,1314,1008,40,40,1,1,1
25,1,822,661,40,40,1,1,1
25,2,850,1091,40,40,1,1,1
25,3,1218,876,40,40,1,1,1
25,4,1314,1006,40,40,1,1,1
26,1,823,662,40,40,1,1,1
26,2,852,1090,40,40,1,1,1
26,3,1215,876,40,40,1,1,1
26,4,1314,1000,40,40,1,1,1
27,1,822,664,40,40,1,1,1
27,2,852,1089,40,40,1,1,1
27,3,1210,877,40,40,1,1,1
