0,1,882.00,1089.00,46.00,43.00,1,-1,-1,-1
0,2,1232.00,1080.00,54.00,52.00,1,-1,-1,-1
0,3,816.00,660.00,49.00,48.00,1,-1,-1,-1
0,4,1219.00,848.00,48.00,46.00,1,-1,-1,-1
1,1,880.26,1089.00,46.00,43.00,1,-1,-1,-1
1,2,1231.54,1076.53,55.78,53.74,1,-1,-1,-1
1,3,817.30,657.40,49.87,48.87,1,-1,-1,-1
1,4,1219.87,848.00,48.00,46.00,1,-1,-1,-1
2,1,878.41,1089.00,46.00,43.00,1,-1,-1,-1
2,2,1233.78,1074.39,56.06,54.03,1,-1,-1,-1
2,3,819.44,656.95,51.60,50.56,1,-1,-1,-1
2,4,1220.80,848.00,48.00,46.00,1,-1,-1,-1
3,1,875.57,1089.00,46.00,43.00,1,-1,-1,-1
3,2,1236.05,1070.74,56.09,54.10,1,-1,-1,-1
3,3,820.11,655.35,52.14,51.10,1,-1,-1,-1
3,4,1222.60,848.00,48.00,46.00,1,-1,-1,-1
4,1,873.24,1088.26,46.00,43.00,1,-1,-1,-1
4,2,1238.23,1067.43,56.04,54.10,1,-1,-1,-1
4,3,822.42,654.12,50.87,49.77,1,-1,-1,-1
4,4,1223.90,847.26,49.45,47.48,1,-1,-1,-1
5,1,872.55,1088.02,46.00,43.00,1,-1,-1,-1
5,2,1241.05,1064.28,55.98,54.08,1,-1,-1,-1
5,3,822.44,652.32,51.82,50.70,1,-1,-1,-1
5,4,1225.04,846.31,49.85,47.97,1,-1,-1,-1
6,1,870.99,1087.24,46.00,43.00,1,-1,-1,-1
6,2,1243.37,1061.90,55.91,54.07,1,-1,-1,-1
6,3,822.41,651.04,52.13,51.01,1,-1,-1,-1
6,4,1225.75,846.67,49.96,48.12,1,-1,-1,-1
7,1,869.13,1086.97,46.00,43.00,1,-1,-1,-1
7,2,1247.23,1059.10,54.49,52.68,1,-1,-1,-1
7,3,822.97,649.27,52.35,51.11,1,-1,-1,-1
7,4,1227.34,847.51,49.95,48.16,1,-1,-1,-1
8,1,867.16,1086.89,46.00,43.00,1,-1,-1,-1
8,2,1251.28,1056.16,53.98,52.17,1,-1,-1,-1
8,3,822.49,647.99,52.36,51.13,1,-1,-1,-1
8,4,1227.90,847.82,49.89,48.15,1,-1,-1,-1
9,1,865.61,1086.87,45.78,43.00,1,-1,-1,-1
9,2,1254.00,1053.16,53.81,51.99,1,-1,-1,-1
9,3,822.23,646.90,51.11,49.78,1,-1,-1,-1
9,4,1229.79,848.61,49.75,48.14,1,-1,-1,-1
10,1,864.04,1086.88,45.80,43.00,1,-1,-1,-1
10,2,1255.24,1048.79,55.08,53.29,1,-1,-1,-1
10,3,821.38,646.56,50.71,49.26,1,-1,-1,-1
10,4,1230.49,849.58,49.60,48.12,1,-1,-1,-1
11,1,862.86,1086.89,45.81,43.00,1,-1,-1,-1
11,2,1258.30,1045.28,55.51,53.77,1,-1,-1,-1
11,3,820.34,646.49,50.64,49.07,1,-1,-1,-1
11,4,1230.37,851.27,49.55,48.11,1,-1,-1,-1
12,1,860.79,1086.24,47.87,45.00,1,-1,-1,-1
12,2,1264.39,1042.09,55.55,53.95,1,-1,-1,-1
12,3,819.24,646.50,50.68,49.00,1,-1,-1,-1
12,4,1230.00,851.23,50.10,48.76,1,-1,-1,-1
13,1,858.78,1086.65,48.57,45.74,1,-1,-1,-1
13,2,1267.59,1039.68,55.57,54.01,1,-1,-1,-1
13,3,818.12,647.22,50.77,48.98,1,-1,-1,-1
13,4,1230.72,851.20,50.49,49.00,1,-1,-1,-1
14,1,856.13,1086.82,48.79,46.02,1,-1,-1,-1
14,2,1272.00,1037.57,55.54,54.03,1,-1,-1,-1
14,3,816.41,648.18,52.07,50.31,1,-1,-1,-1
14,4,1228.33,851.17,53.92,52.38,1,-1,-1,-1
15,1,853.28,1086.90,50.03,47.42,1,-1,-1,-1
