0,1,1505.00,1086.00,31.00,30.00,1,-1,-1,-1
0,2,1242.00,1090.00,35.00,34.00,1,-1,-1,-1
0,3,829.00,667.00,31.00,31.00,1,-1,-1,-1
0,4,1228.00,853.00,36.00,35.00,1,-1,-1,-1
1,1,1505.00,1086.00,31.00,30.00,1,-1,-1,-1
1,2,1245.47,1087.40,35.00,34.00,1,-1,-1,-1
1,3,831.60,665.26,31.87,31.87,1,-1,-1,-1
1,4,1228.87,852.13,36.00,35.00,1,-1,-1,-1
2,2,1248.02,1084.61,35.77,34.78,1,-1,-1,-1
2,3,832.82,664.97,32.02,32.02,1,-1,-1,-1
2,4,1229.41,851.98,36.77,35.78,1,-1,-1,-1
3,2,1250.29,1081.52,35.99,35.03,1,-1,-1,-1
3,3,834.68,664.90,32.05,32.05,1,-1,-1,-1
3,4,1231.09,851.95,36.99,36.03,1,-1,-1,-1
4,2,1253.15,1078.39,36.01,35.09,1,-1,-1,-1
4,3,835.97,664.17,32.05,32.05,1,-1,-1,-1
4,4,1232.37,851.95,37.01,36.09,1,-1,-1,-1
5,2,1255.81,1075.30,35.29,34.38,1,-1,-1,-1
5,3,837.06,663.22,32.04,32.04,1,-1,-1,-1
5,4,1234.54,851.96,36.29,35.38,1,-1,-1,-1
5,5,1504.88,1086.00,31.24,30.25,1,-1,-1,-1
6,2,1256.30,1071.53,35.69,34.82,1,-1,-1,-1
6,3,837.38,662.21,32.03,32.03,1,-1,-1,-1
6,4,1235.63,851.97,36.69,35.82,1,-1,-1,-1
6,5,1504.95,1086.00,31.10,30.12,1,-1,-1,-1
7,2,1258.10,1068.93,35.15,34.29,1,-1,-1,-1
7,3,837.44,660.50,32.03,32.03,1,-1,-1,-1
7,4,1236.66,851.97,37.49,36.66,1,-1,-1,-1
8,2,1262.08,1065.38,35.66,34.78,1,-1,-1,-1
8,3,836.73,659.22,32.02,32.02,1,-1,-1,-1
8,4,1237.99,853.32,37.13,36.29,1,-1,-1,-1
9,2,1264.26,1062.51,35.73,34.85,1,-1,-1,-1
9,3,835.09,658.11,32.02,32.02,1,-1,-1,-1
9,4,1238.81,855.19,36.91,36.14,1,-1,-1,-1
10,3,834.45,657.74,31.35,31.35,1,-1,-1,-1
10,4,1239.75,856.54,36.79,36.08,1,-1,-1,-1
11,3,833.53,656.97,31.09,31.09,1,-1,-1,-1
11,4,1240.37,857.69,36.10,35.38,1,-1,-1,-1
12,3,832.51,657.39,31.00,31.00,1,-1,-1,-1
12,4,1240.24,858.77,36.46,35.79,1,-1,-1,-1
13,3,831.75,658.92,30.39,30.30,1,-1,-1,-1
13,4,1239.81,859.15,36.64,35.94,1,-1,-1,-1
14,2,1284.97,1047.07,36.76,35.95,1,-1,-1,-1
14,3,830.49,659.52,30.80,30.72,1,-1,-1,-1
14,4,1240.26,858.60,37.40,36.66,1,-1,-1,-1
15,2,1288.08,1044.10,36.91,36.09,1,-1,-1,-1
15,3,829.37,660.41,30.28,30.21,1,-1,-1,-1
15,4,1240.39,858.37,38.36,37.58,1,-1,-1,-1
16,3,828.58,660.77,30.18,30.02,1,-1,-1,-1
16,4,1239.77,858.93,38.07,37.28,1,-1,-1,-1
17,3,828.66,661.57,30.10,29.96,1,-1,-1,-1
17,4,1239.49,860.44,37.96,37.15,1,-1,-1,-1
18,2,1302.95,1036.80,36.76,36.06,1,-1,-1,-1
18,3,828.72,661.87,30.07,29.94,1,-1,-1,-1
18,4,1238.04,862.32,37.92,37.09,1,-1,-1,-1
