8,1,311,873,40,40,1,1,1
9,1,311,873,40,40,1,1,1
10,1,314,873,40,40,1,1,1
11,1,318,873,40,40,1,1,1
12,1,320,872,40,40,1,1,1
13,1,323,872,40,40,1,1,1
14,1,326,872,40,40,1,1,1
15,1,330,872,40,40,1,1,1
16,1,332,872,40,40,1,1,1
17,1,334,872,40,40,1,1,1
18,1,338,872,40,40,1,1,1
19,1,340,873,40,40,1,1,1
20,1,342,873,40,40,1,1,1
21,1,344,872,40,40,1,1,1
22,1,346,872,40,40,1,1,1
23,1,347,872,40,40,1,1,1
24,1,348,872,40,40,1,1,1
25,1,350,872,40,40,1,1,1
26,1,350,872,40,40,1,1,1
27,1,352,872,40,40,1,1,1
28,1,352,872,40,40,1,1,1
29,1,354,872,40,40,1,1,1
30,1,354,872,40,40,1,1,1
31,1,354,873,40,40,1,1,1
32,1,354,872,40,40,1,1,1
33,1,354,873,40,40,1,1,1
34,1,354,874,40,40,1,1,1
35,1,354,876,40,40,1,1,1
36,1,353,876,40,40,1,1,1
37,1,352,879,40,40,1,1,1
38,1,352,880,40,40,1,1,1
39,1,352,884,40,40,1,1,1
40,1,351,886,40,40,1,1,1
41,1,351,888,40,40,1,1,1
42,1,351,892,40,40,1,1,1
43,1,350,894,40,40,1,1,1
44,1,350,894,40,40,1,1,1
45,1,350,897,40,40,1,1,1
46,1,350,898,40,40,1,1,1
47,1,348,900,40,40,1,1,1
48,1,348,900,40,40,1,1,1
49,1,348,902,40,40,1,1,1
50,1,346,904,40,40,1,1,1
51,1,345,906,40,40,1,1,1
52,1,344,909,40,40,1,1,1
53,1,343,912,40,40,1,1,1
54,1,342,913,40,40,1,1,1
55,1,341,916,40,40,1,1,1
56,1,338,918,40,40,1,1,1
57,1,339,919,40,40,1,1,1
58,1,338,921,40,40,1,1,1
59,1,336,922,40,40,1,1,1
60,1,334,925,40,40,1,1,1
61,1,333,928,40,40,1,1,1
62,1,330,931,40,40,1,1,1
63,1,330,934,40,40,1,1,1
64,1,328,937,40,40,1,1,1
65,1,326,940,40,40,1,1,1
66,1,325,943,40,40,1,1,1
67,1,324,946,40,40,1,1,1
68,1,322,949,40,40,1,1,1
69,1,322,952,40,40,1,1,1
70,1,321,956,40,40,1,1,1
71,1,321,960,40,40,1,1,1
72,1,322,964,40,40,1,1,1
73,1,322,968,40,40,1,1,1
74,1,323,972,40,40,1,1,1
75,1,323,978,40,40,1,1,1
76,1,324,980,40,40,1,1,1
77,1,326,984,40,40,1,1,1
78,1,326,988,40,40,1,1,1
79,1,328,990,40,40,1,1,1
80,1,330,993,40,40,1,1,1
81,1,332,996,40,40,1,1,1
82,1,334,999,40,40,1,1,1
83,1,337,999,40,40,1,1,1
84,1,340,1000,40,40,1,1,1
85,1,344,1003,40,40,1,1,1
86,1,346,1004,40,40,1,1,1
87,1,350,1005,40,40,1,1,1
88,1,354,1006,40,40,1,1,1
89,1,358,1006,40,40,1,1,1
90,1,361,1005,40,40,1,1,1
91,1,364,1006,40,40,1,1,1
92,1,366,1006,40,40,1,1,1
93,1,370,1005,40,40,1,1,1
94,1,372,1005,40,40,1,1,1
95,1,374,1005,40,40,1,1,1
96,1,377,1004,40,40,1,1,1
97,1,380,1002,40,40,1,1,1
98,1,383,999,40,40,1,1,1
99,1,385,996,40,40,1,1,1
100,1,387,993,40,40,1,1,1
101,1,390,991,40,40,1,1,1
102,1,392,988,40,40,1,1,1
103,1,395,985,40,40,1,1,1
104,1,396,982,40,40,1,1,1
105,1,398,981,40,40,1,1,1
106,1,398,980,40,40,1,1,1
107,1,400,980,40,40,1,1,1
108,1,401,978,40,40,1,1,1
109,1,402,980,40,40,1,1,1
110,1,402,981,40,40,1,1,1
111,1,404,982,40,40,1,1,1
112,1,404,982,40,40,1,1,1
113,1,407,984,40,40,1,1,1
114,1,408,986,40,40,1,1,1
115,1,412,986,40,40,1,1,1
116,1,412,987,40,40,1,1,1
117,1,414,989,40,40,1,1,1
118,1,417,992,40,40,1,1,1
119,1,420,994,40,40,1,1,1
120,1,422,995,40,40,1,1,1
121,1,428,998,40,40,1,1,1
122,1,430,999,40,40,1,1,1
123,1,434,999,40,40,1,1,1
124,1,436,1000,40,40,1,1,1
125,1,438,1002,40,40,1,1,1
126,1,442,1002,40,40,1,1,1
127,1,443,1004,40,40,1,1,1
128,1,443,1004,40,40,1,1,1
129,1,444,1004,40,40,1,1,1
130,1,446,1003,40,40,1,1,1
131,1,446,1004,40,40,1,1,1
132,1,446,1005,40,40,1,1,1
133,1,447,1005,40,40,1,1,1
134,1,448,1005,40,40,1,1,1
135,1,448,1007,40,40,1,1,1
136,1,452,1008,40,40,1,1,1
137,1,455,1008,40,40,1,1,1
